Local time,Open,High,Low,Close,Volume
02.01.2016 17:00:00.000 GMT-0500,1.08608,1.08608,1.08608,1.08608,0
03.01.2016 17:00:00.000 GMT-0500,1.08750,1.09466,1.07813,1.08326,214614660644.5316
04.01.2016 17:00:00.000 GMT-0500,1.08326,1.08391,1.07108,1.07483,221644617431.64093
05.01.2016 17:00:00.000 GMT-0500,1.07483,1.07996,1.07158,1.07812,233522078613.2815
06.01.2016 17:00:00.000 GMT-0500,1.07812,1.09403,1.07714,1.09345,289138129882.8126
07.01.2016 17:00:00.000 GMT-0500,1.09345,1.09357,1.08036,1.09291,266668510253.9064
08.01.2016 17:00:00.000 GMT-0500,1.09291,1.09291,1.09291,1.09291,0
09.01.2016 17:00:00.000 GMT-0500,1.09291,1.09291,1.09291,1.09291,0
10.01.2016 17:00:00.000 GMT-0500,1.09209,1.09704,1.08481,1.08594,238914830322.26578
11.01.2016 17:00:00.000 GMT-0500,1.08597,1.09004,1.08199,1.08593,265468670898.4376
12.01.2016 17:00:00.000 GMT-0500,1.08593,1.08880,1.08050,1.08776,278410449951.172
13.01.2016 17:00:00.000 GMT-0500,1.08777,1.09434,1.08347,1.08655,324307600097.6564
14.01.2016 17:00:00.000 GMT-0500,1.08658,1.09848,1.08549,1.09197,344664841552.7345
15.01.2016 17:00:00.000 GMT-0500,1.09197,1.09197,1.09197,1.09197,0
16.01.2016 17:00:00.000 GMT-0500,1.09197,1.09197,1.09197,1.09197,0
17.01.2016 17:00:00.000 GMT-0500,1.09305,1.09305,1.08690,1.08938,214985381835.9377
18.01.2016 17:00:00.000 GMT-0500,1.08938,1.09391,1.08597,1.09083,261275142211.91418
19.01.2016 17:00:00.000 GMT-0500,1.09086,1.09761,1.08775,1.08912,323436218994.1408
20.01.2016 17:00:00.000 GMT-0500,1.08918,1.09212,1.07781,1.08748,365619099853.5157
21.01.2016 17:00:00.000 GMT-0500,1.08748,1.08768,1.07896,1.08020,351442289550.7813
22.01.2016 17:00:00.000 GMT-0500,1.08020,1.08020,1.08020,1.08020,0
23.01.2016 17:00:00.000 GMT-0500,1.08020,1.08020,1.08020,1.08020,0
24.01.2016 17:00:00.000 GMT-0500,1.07943,1.08571,1.07897,1.08494,293572998535.1565
25.01.2016 17:00:00.000 GMT-0500,1.08494,1.08745,1.08188,1.08706,288312938720.7033
26.01.2016 17:00:00.000 GMT-0500,1.08708,1.09165,1.08509,1.08933,305865908935.5471
27.01.2016 17:00:00.000 GMT-0500,1.08934,1.09678,1.08698,1.09413,308677290039.0627
28.01.2016 17:00:00.000 GMT-0500,1.09405,1.09490,1.08103,1.08312,346706501464.8438
29.01.2016 17:00:00.000 GMT-0500,1.08312,1.08312,1.08312,1.08312,0
30.01.2016 17:00:00.000 GMT-0500,1.08312,1.08312,1.08312,1.08312,0
31.01.2016 17:00:00.000 GMT-0500,1.08342,1.09130,1.08149,1.08887,294468322753.90643
01.02.2016 17:00:00.000 GMT-0500,1.08888,1.09401,1.08859,1.09203,281972390136.719
02.02.2016 17:00:00.000 GMT-0500,1.09204,1.11458,1.09039,1.11054,353784198730.4688
03.02.2016 17:00:00.000 GMT-0500,1.11043,1.12391,1.10697,1.12088,373401468261.7188
04.02.2016 17:00:00.000 GMT-0500,1.12088,1.12492,1.11092,1.11619,336587001953.1251
05.02.2016 17:00:00.000 GMT-0500,1.11619,1.11619,1.11619,1.11619,0
06.02.2016 17:00:00.000 GMT-0500,1.11619,1.11619,1.11619,1.11619,0
07.02.2016 17:00:00.000 GMT-0500,1.11443,1.12161,1.10867,1.11938,350987100097.6565
08.02.2016 17:00:00.000 GMT-0500,1.11938,1.13381,1.11625,1.12943,420237856445.3127
09.02.2016 17:00:00.000 GMT-0500,1.12943,1.13117,1.11607,1.12938,446570665527.3438
10.02.2016 17:00:00.000 GMT-0500,1.12933,1.13765,1.12742,1.13242,424258579101.5626
11.02.2016 17:00:00.000 GMT-0500,1.13242,1.13340,1.12142,1.12580,373866469238.2813
12.02.2016 17:00:00.000 GMT-0500,1.12580,1.12580,1.12580,1.12580,0
13.02.2016 17:00:00.000 GMT-0500,1.12580,1.12580,1.12580,1.12580,0
14.02.2016 17:00:00.000 GMT-0500,1.12395,1.12532,1.11282,1.11572,267638339111.32843
15.02.2016 17:00:00.000 GMT-0500,1.11571,1.11933,1.11245,1.11443,321942932861.3283
16.02.2016 17:00:00.000 GMT-0500,1.11443,1.11795,1.11062,1.11283,343413838623.0469
17.02.2016 17:00:00.000 GMT-0500,1.11283,1.11499,1.10712,1.11076,351332691406.2503
18.02.2016 17:00:00.000 GMT-0500,1.11076,1.11395,1.10671,1.11320,338498720947.2658
19.02.2016 17:00:00.000 GMT-0500,1.11320,1.11320,1.11320,1.11320,0
20.02.2016 17:00:00.000 GMT-0500,1.11320,1.11320,1.11320,1.11320,0
21.02.2016 17:00:00.000 GMT-0500,1.11129,1.11250,1.10033,1.10299,339581371582.0314
22.02.2016 17:00:00.000 GMT-0500,1.10298,1.10530,1.09903,1.10202,332561790527.344
23.02.2016 17:00:00.000 GMT-0500,1.10202,1.10463,1.09575,1.10143,370137588134.7658
24.02.2016 17:00:00.000 GMT-0500,1.10141,1.10499,1.09869,1.10182,339746103027.344
25.02.2016 17:00:00.000 GMT-0500,1.10181,1.10686,1.09119,1.09329,343728877929.6877
26.02.2016 17:00:00.000 GMT-0500,1.09329,1.09329,1.09329,1.09329,0
27.02.2016 17:00:00.000 GMT-0500,1.09329,1.09329,1.09329,1.09329,0
28.02.2016 17:00:00.000 GMT-0500,1.09169,1.09627,1.08595,1.08731,342940433837.8908
29.02.2016 17:00:00.000 GMT-0500,1.08729,1.08938,1.08343,1.08697,345987248535.15643
01.03.2016 17:00:00.000 GMT-0500,1.08693,1.08814,1.08258,1.08688,334848612304.6876
02.03.2016 17:00:00.000 GMT-0500,1.08690,1.09729,1.08537,1.09575,325550950439.4532
03.03.2016 17:00:00.000 GMT-0500,1.09575,1.10436,1.09036,1.10077,362278139160.1563
04.03.2016 17:00:00.000 GMT-0500,1.10077,1.10077,1.10077,1.10077,0
05.03.2016 17:00:00.000 GMT-0500,1.10077,1.10077,1.10077,1.10077,0
06.03.2016 17:00:00.000 GMT-0500,1.09930,1.10259,1.09402,1.10149,320493168212.8908
07.03.2016 17:00:00.000 GMT-0500,1.10143,1.10580,1.09939,1.10113,333599768554.6876
08.03.2016 17:00:00.000 GMT-0500,1.10113,1.10351,1.09462,1.09995,324006581054.6877
09.03.2016 17:00:00.000 GMT-0500,1.09995,1.12183,1.08223,1.11778,389527610107.422
10.03.2016 17:00:00.000 GMT-0500,1.11778,1.12099,1.10805,1.11495,346843651611.3283
11.03.2016 17:00:00.000 GMT-0500,1.11495,1.11495,1.11495,1.11495,0
12.03.2016 17:00:00.000 GMT-0500,1.11495,1.11495,1.11495,1.11495,0
13.03.2016 17:00:00.000 GMT-0400,1.11406,1.11769,1.10781,1.11040,311670399902.3439
14.03.2016 17:00:00.000 GMT-0400,1.11046,1.11249,1.10724,1.11094,382963244384.7658
15.03.2016 17:00:00.000 GMT-0400,1.11098,1.12424,1.10581,1.12252,342636508056.6407
16.03.2016 17:00:00.000 GMT-0400,1.12260,1.13427,1.12058,1.13184,400667200195.3126
17.03.2016 17:00:00.000 GMT-0400,1.13182,1.13371,1.12563,1.12711,337888951416.0158
18.03.2016 17:00:00.000 GMT-0400,1.12711,1.12711,1.12711,1.12711,0
19.03.2016 17:00:00.000 GMT-0400,1.12711,1.12711,1.12711,1.12711,0
20.03.2016 17:00:00.000 GMT-0400,1.12662,1.12850,1.12346,1.12414,295745401855.4689
21.03.2016 17:00:00.000 GMT-0400,1.12414,1.12601,1.11888,1.12171,310116669433.5941
22.03.2016 17:00:00.000 GMT-0400,1.12178,1.12239,1.11596,1.11823,304164219970.7034
23.03.2016 17:00:00.000 GMT-0400,1.11826,1.11879,1.11449,1.11752,280238353271.4845
24.03.2016 17:00:00.000 GMT-0400,1.11753,1.11819,1.11542,1.11712,57893279663.08621
25.03.2016 17:00:00.000 GMT-0400,1.11712,1.11712,1.11712,1.11712,0
26.03.2016 17:00:00.000 GMT-0400,1.11712,1.11712,1.11712,1.11712,0
27.03.2016 17:00:00.000 GMT-0400,1.11699,1.12201,1.11531,1.11972,173934720214.844
28.03.2016 17:00:00.000 GMT-0400,1.11981,1.13035,1.11692,1.12915,308746128906.2503
29.03.2016 17:00:00.000 GMT-0400,1.12915,1.13655,1.12842,1.13391,336786730712.8907
30.03.2016 17:00:00.000 GMT-0400,1.13391,1.14121,1.13103,1.13814,293396469238.2813
31.03.2016 17:00:00.000 GMT-0400,1.13821,1.14381,1.13348,1.13966,264432340576.172
01.04.2016 17:00:00.000 GMT-0400,1.13966,1.13966,1.13966,1.13966,0
02.04.2016 17:00:00.000 GMT-0400,1.13966,1.13966,1.13966,1.13966,0
03.04.2016 17:00:00.000 GMT-0400,1.14017,1.14129,1.13576,1.13949,250868560546.8753
04.04.2016 17:00:00.000 GMT-0400,1.13932,1.14054,1.13361,1.13857,247556652221.6798
05.04.2016 17:00:00.000 GMT-0400,1.13862,1.14319,1.13269,1.13997,249684721679.6877
06.04.2016 17:00:00.000 GMT-0400,1.13996,1.14540,1.13378,1.13780,283442351806.6408
07.04.2016 17:00:00.000 GMT-0400,1.13783,1.14195,1.13493,1.13997,245084440429.6878
08.04.2016 17:00:00.000 GMT-0400,1.13997,1.13997,1.13997,1.13997,0
09.04.2016 17:00:00.000 GMT-0400,1.13997,1.13997,1.13997,1.13997,0
10.04.2016 17:00:00.000 GMT-0400,1.14208,1.14476,1.13725,1.14103,236660528076.17212
11.04.2016 17:00:00.000 GMT-0400,1.14101,1.14650,1.13458,1.13876,255908470458.9845
12.04.2016 17:00:00.000 GMT-0400,1.13867,1.13918,1.12685,1.12752,269550468017.57852
13.04.2016 17:00:00.000 GMT-0400,1.12753,1.12950,1.12341,1.12684,237201561035.15662
14.04.2016 17:00:00.000 GMT-0400,1.12686,1.13171,1.12459,1.12855,210564500244.14093
15.04.2016 17:00:00.000 GMT-0400,1.12855,1.12855,1.12855,1.12855,0
16.04.2016 17:00:00.000 GMT-0400,1.12855,1.12855,1.12855,1.12855,0
17.04.2016 17:00:00.000 GMT-0400,1.13053,1.13324,1.12740,1.13154,207187370605.4689
18.04.2016 17:00:00.000 GMT-0400,1.13148,1.13847,1.13037,1.13580,225062848632.8128
19.04.2016 17:00:00.000 GMT-0400,1.13580,1.13877,1.12907,1.12974,243225578247.0704
20.04.2016 17:00:00.000 GMT-0400,1.12975,1.13985,1.12701,1.12876,259752910400.3909
21.04.2016 17:00:00.000 GMT-0400,1.12880,1.13088,1.12184,1.12266,250627261352.5393
22.04.2016 17:00:00.000 GMT-0400,1.12266,1.12266,1.12266,1.12266,0
23.04.2016 17:00:00.000 GMT-0400,1.12266,1.12266,1.12266,1.12266,0
24.04.2016 17:00:00.000 GMT-0400,1.12200,1.12783,1.12200,1.12695,228430362792.96902
25.04.2016 17:00:00.000 GMT-0400,1.12698,1.13398,1.12566,1.12984,244477302246.09412
26.04.2016 17:00:00.000 GMT-0400,1.13015,1.13618,1.12718,1.13227,262358328369.1408
27.04.2016 17:00:00.000 GMT-0400,1.13227,1.13682,1.12963,1.13536,287613348876.9532
28.04.2016 17:00:00.000 GMT-0400,1.13535,1.14595,1.13493,1.14516,293515619140.6252
29.04.2016 17:00:00.000 GMT-0400,1.14516,1.14516,1.14516,1.14516,0
30.04.2016 17:00:00.000 GMT-0400,1.14516,1.14516,1.14516,1.14516,0
01.05.2016 17:00:00.000 GMT-0400,1.14633,1.15362,1.14484,1.15352,236307109741.21112
02.05.2016 17:00:00.000 GMT-0400,1.15330,1.16164,1.14958,1.14971,274861451660.15662
03.05.2016 17:00:00.000 GMT-0400,1.14970,1.15297,1.14666,1.14887,270931561523.4378
04.05.2016 17:00:00.000 GMT-0400,1.14887,1.14941,1.13861,1.14060,236906128784.1798
05.05.2016 17:00:00.000 GMT-0400,1.14059,1.14804,1.13868,1.14090,231592379516.6017
06.05.2016 17:00:00.000 GMT-0400,1.14090,1.14090,1.14090,1.14090,0
07.05.2016 17:00:00.000 GMT-0400,1.14090,1.14090,1.14090,1.14090,0
08.05.2016 17:00:00.000 GMT-0400,1.13986,1.14201,1.13755,1.13835,226836060180.66443
09.05.2016 17:00:00.000 GMT-0400,1.13837,1.14101,1.13589,1.13741,216155911376.9533
10.05.2016 17:00:00.000 GMT-0400,1.13749,1.14467,1.13693,1.14265,198020802246.09412
11.05.2016 17:00:00.000 GMT-0400,1.14266,1.14294,1.13709,1.13770,208809189697.2656
12.05.2016 17:00:00.000 GMT-0400,1.13771,1.13801,1.12831,1.13136,267635227539.0627
13.05.2016 17:00:00.000 GMT-0400,1.13136,1.13136,1.13136,1.13136,0
14.05.2016 17:00:00.000 GMT-0400,1.13136,1.13136,1.13136,1.13136,0
15.05.2016 17:00:00.000 GMT-0400,1.13139,1.13425,1.13028,1.13216,171208119873.0473
16.05.2016 17:00:00.000 GMT-0400,1.13216,1.13490,1.13022,1.13150,197685789550.78162
17.05.2016 17:00:00.000 GMT-0400,1.13150,1.13165,1.12144,1.12167,254514901855.469
18.05.2016 17:00:00.000 GMT-0400,1.12167,1.12301,1.11802,1.12032,264691892333.9846
19.05.2016 17:00:00.000 GMT-0400,1.12034,1.12381,1.11966,1.12242,180147119018.5548
20.05.2016 17:00:00.000 GMT-0400,1.12242,1.12242,1.12242,1.12242,0
21.05.2016 17:00:00.000 GMT-0400,1.12242,1.12242,1.12242,1.12242,0
22.05.2016 17:00:00.000 GMT-0400,1.12100,1.12432,1.11878,1.12212,194025291137.69562
23.05.2016 17:00:00.000 GMT-0400,1.12211,1.12273,1.11327,1.11415,222275570312.50018
24.05.2016 17:00:00.000 GMT-0400,1.11415,1.11671,1.11291,1.11554,216172330810.54712
25.05.2016 17:00:00.000 GMT-0400,1.11554,1.12169,1.11497,1.11943,213660600830.0784
26.05.2016 17:00:00.000 GMT-0400,1.11943,1.12009,1.11112,1.11164,197368491821.2893
27.05.2016 17:00:00.000 GMT-0400,1.11164,1.11164,1.11164,1.11164,0
28.05.2016 17:00:00.000 GMT-0400,1.11164,1.11164,1.11164,1.11164,0
29.05.2016 17:00:00.000 GMT-0400,1.11138,1.11449,1.10980,1.11392,130741130126.9535
30.05.2016 17:00:00.000 GMT-0400,1.11399,1.11736,1.11224,1.11325,229719470214.84402
31.05.2016 17:00:00.000 GMT-0400,1.11325,1.11941,1.11144,1.11889,223053682739.258
01.06.2016 17:00:00.000 GMT-0400,1.11889,1.12200,1.11455,1.11509,206535010742.1878
02.06.2016 17:00:00.000 GMT-0400,1.11509,1.13739,1.11370,1.13672,250765060058.5939
03.06.2016 17:00:00.000 GMT-0400,1.13672,1.13672,1.13672,1.13672,0
04.06.2016 17:00:00.000 GMT-0400,1.13672,1.13672,1.13672,1.13672,0
05.06.2016 17:00:00.000 GMT-0400,1.13587,1.13929,1.13265,1.13563,233157790283.20352
06.06.2016 17:00:00.000 GMT-0400,1.13577,1.13805,1.13388,1.13598,191610398559.57053
07.06.2016 17:00:00.000 GMT-0400,1.13598,1.14087,1.13547,1.13968,180225131713.8674
08.06.2016 17:00:00.000 GMT-0400,1.13962,1.14157,1.13058,1.13184,206676950195.3128
09.06.2016 17:00:00.000 GMT-0400,1.13184,1.13216,1.12454,1.12518,207868679931.6407
10.06.2016 17:00:00.000 GMT-0400,1.12518,1.12518,1.12518,1.12518,0
11.06.2016 17:00:00.000 GMT-0400,1.12518,1.12518,1.12518,1.12518,0
12.06.2016 17:00:00.000 GMT-0400,1.12535,1.13030,1.12326,1.12949,218950820068.3597
13.06.2016 17:00:00.000 GMT-0400,1.12949,1.12988,1.11891,1.12084,216182289550.7814
14.06.2016 17:00:00.000 GMT-0400,1.12084,1.12982,1.11901,1.12599,207000291259.7659
15.06.2016 17:00:00.000 GMT-0400,1.12599,1.12951,1.11311,1.12257,270264569091.79703
16.06.2016 17:00:00.000 GMT-0400,1.12261,1.12964,1.12233,1.12793,212827239501.9534
17.06.2016 17:00:00.000 GMT-0400,1.12793,1.12793,1.12793,1.12793,0
18.06.2016 17:00:00.000 GMT-0400,1.12793,1.12793,1.12793,1.12793,0
19.06.2016 17:00:00.000 GMT-0400,1.13370,1.13826,1.13022,1.13168,232739650878.9065
20.06.2016 17:00:00.000 GMT-0400,1.13181,1.13499,1.12421,1.12427,217045619384.7659
21.06.2016 17:00:00.000 GMT-0400,1.12433,1.13379,1.12370,1.12973,228338640136.7189
22.06.2016 17:00:00.000 GMT-0400,1.12972,1.14215,1.12970,1.13880,238343442138.6721
23.06.2016 17:00:00.000 GMT-0400,1.13880,1.14290,1.09118,1.11141,384662812500
24.06.2016 17:00:00.000 GMT-0400,1.11141,1.11141,1.11141,1.11141,0
25.06.2016 17:00:00.000 GMT-0400,1.11141,1.11141,1.11141,1.11141,0
26.06.2016 17:00:00.000 GMT-0400,1.10135,1.10838,1.09710,1.10260,304883338623.047
27.06.2016 17:00:00.000 GMT-0400,1.10244,1.11120,1.10106,1.10670,257501709960.9378
28.06.2016 17:00:00.000 GMT-0400,1.10677,1.11305,1.10495,1.11259,254002272216.79712
29.06.2016 17:00:00.000 GMT-0400,1.11255,1.11546,1.10243,1.11066,289522618652.3439
30.06.2016 17:00:00.000 GMT-0400,1.11066,1.11696,1.10723,1.11418,239769722290.03943
01.07.2016 17:00:00.000 GMT-0400,1.11418,1.11418,1.11418,1.11418,0
02.07.2016 17:00:00.000 GMT-0400,1.11418,1.11418,1.11418,1.11418,0
03.07.2016 17:00:00.000 GMT-0400,1.11397,1.11599,1.10980,1.11563,158800549682.6175
04.07.2016 17:00:00.000 GMT-0400,1.11562,1.11865,1.10627,1.10773,221424458374.02362
05.07.2016 17:00:00.000 GMT-0400,1.10771,1.11118,1.10292,1.10997,248697509277.3439
06.07.2016 17:00:00.000 GMT-0400,1.11004,1.11074,1.10528,1.10629,207471579589.84402
07.07.2016 17:00:00.000 GMT-0400,1.10647,1.11208,1.10019,1.10523,199995908325.1954
08.07.2016 17:00:00.000 GMT-0400,1.10523,1.10523,1.10523,1.10523,0
09.07.2016 17:00:00.000 GMT-0400,1.10523,1.10523,1.10523,1.10523,0
10.07.2016 17:00:00.000 GMT-0400,1.10546,1.10748,1.10160,1.10590,202350140258.7892
11.07.2016 17:00:00.000 GMT-0400,1.10596,1.11264,1.10524,1.10611,224723900268.5548
12.07.2016 17:00:00.000 GMT-0400,1.10611,1.11200,1.10424,1.10915,225399261596.68002
13.07.2016 17:00:00.000 GMT-0400,1.10916,1.11650,1.10886,1.11224,243791209960.93768
14.07.2016 17:00:00.000 GMT-0400,1.11224,1.11490,1.10253,1.10374,230287558593.75018
15.07.2016 17:00:00.000 GMT-0400,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 17:00:00.000 GMT-0400,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 17:00:00.000 GMT-0400,1.10534,1.10844,1.10377,1.10756,194717440185.5472
18.07.2016 17:00:00.000 GMT-0400,1.10756,1.10807,1.10001,1.10227,196906868530.27362
19.07.2016 17:00:00.000 GMT-0400,1.10228,1.10305,1.09816,1.10162,647590419494.629
20.07.2016 17:00:00.000 GMT-0400,1.10162,1.10602,1.09798,1.10286,1124294649902.3438
21.07.2016 17:00:00.000 GMT-0400,1.10286,1.10413,1.09557,1.09777,1055680616210.9375
22.07.2016 17:00:00.000 GMT-0400,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 17:00:00.000 GMT-0400,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 17:00:00.000 GMT-0400,1.09785,1.09991,1.09521,1.09967,897286800903.3203
25.07.2016 17:00:00.000 GMT-0400,1.09967,1.10300,1.09785,1.09869,920079595214.8438
26.07.2016 17:00:00.000 GMT-0400,1.09871,1.10651,1.09619,1.10588,931383966796.875
27.07.2016 17:00:00.000 GMT-0400,1.10588,1.11196,1.10524,1.10767,1155465725585.9375
28.07.2016 17:00:00.000 GMT-0400,1.10767,1.11975,1.10732,1.11765,1140228468994.1406
29.07.2016 17:00:00.000 GMT-0400,1.11765,1.11765,1.11765,1.11765,0
30.07.2016 17:00:00.000 GMT-0400,1.11765,1.11765,1.11765,1.11765,0
31.07.2016 17:00:00.000 GMT-0400,1.11774,1.11844,1.11553,1.11637,885060576171.875
01.08.2016 17:00:00.000 GMT-0400,1.11639,1.12339,1.11595,1.12259,1033636565429.6876
02.08.2016 17:00:00.000 GMT-0400,1.12260,1.12280,1.11408,1.11499,944618114257.8125
03.08.2016 17:00:00.000 GMT-0400,1.11499,1.11565,1.11142,1.11307,971132665283.2031
04.08.2016 17:00:00.000 GMT-0400,1.11307,1.11613,1.10460,1.10897,920615424804.6875
05.08.2016 17:00:00.000 GMT-0400,1.10897,1.10897,1.10897,1.10897,0
06.08.2016 17:00:00.000 GMT-0400,1.10897,1.10897,1.10897,1.10897,0
07.08.2016 17:00:00.000 GMT-0400,1.10847,1.11052,1.10723,1.10889,827308779785.1562
08.08.2016 17:00:00.000 GMT-0400,1.10889,1.11227,1.10708,1.11172,870265898437.5001
09.08.2016 17:00:00.000 GMT-0400,1.11172,1.11903,1.11133,1.11775,880285555175.7812
10.08.2016 17:00:00.000 GMT-0400,1.11776,1.11918,1.11357,1.11376,819202527343.75
11.08.2016 17:00:00.000 GMT-0400,1.11379,1.12215,1.11316,1.11666,761431947998.0469
12.08.2016 17:00:00.000 GMT-0400,1.11666,1.11666,1.11666,1.11666,0
13.08.2016 17:00:00.000 GMT-0400,1.11666,1.11666,1.11666,1.11666,0
14.08.2016 17:00:00.000 GMT-0400,1.11720,1.12035,1.11541,1.11838,743904590820.3125
15.08.2016 17:00:00.000 GMT-0400,1.11839,1.13226,1.11776,1.12788,886536292480.4688
16.08.2016 17:00:00.000 GMT-0400,1.12788,1.13160,1.12415,1.12903,872712136352.5391
17.08.2016 17:00:00.000 GMT-0400,1.12950,1.13665,1.12871,1.13546,837519643554.6875
18.08.2016 17:00:00.000 GMT-0400,1.13545,1.13605,1.13043,1.13256,793118181152.3438
19.08.2016 17:00:00.000 GMT-0400,1.13256,1.13256,1.13256,1.13256,0
20.08.2016 17:00:00.000 GMT-0400,1.13256,1.13256,1.13256,1.13256,0
21.08.2016 17:00:00.000 GMT-0400,1.13134,1.13308,1.12714,1.13205,1055918103027.3438
22.08.2016 17:00:00.000 GMT-0400,1.13205,1.13554,1.13034,1.13060,981156491210.9375
23.08.2016 17:00:00.000 GMT-0400,1.13061,1.13117,1.12453,1.12640,959097715576.1719
24.08.2016 17:00:00.000 GMT-0400,1.12644,1.12977,1.12594,1.12861,637275907714.8439
25.08.2016 17:00:00.000 GMT-0400,1.12861,1.13411,1.11806,1.11982,758391326904.2969
26.08.2016 17:00:00.000 GMT-0400,1.11982,1.11982,1.11982,1.11982,0
27.08.2016 17:00:00.000 GMT-0400,1.11982,1.11982,1.11982,1.11982,0
28.08.2016 17:00:00.000 GMT-0400,1.11840,1.12080,1.11581,1.11895,844545608398.4376
29.08.2016 17:00:00.000 GMT-0400,1.11895,1.11925,1.11323,1.11432,965592360351.5625
30.08.2016 17:00:00.000 GMT-0400,1.11432,1.11657,1.11235,1.11592,1094962847656.25
31.08.2016 17:00:00.000 GMT-0400,1.11592,1.12053,1.11277,1.11971,1138932629882.8125
01.09.2016 17:00:00.000 GMT-0400,1.11971,1.12525,1.11505,1.11565,1198630498535.1562
02.09.2016 17:00:00.000 GMT-0400,1.11565,1.11565,1.11565,1.11565,0
03.09.2016 17:00:00.000 GMT-0400,1.11565,1.11565,1.11565,1.11565,0
04.09.2016 17:00:00.000 GMT-0400,1.11594,1.11825,1.11396,1.11481,809808769042.9688
05.09.2016 17:00:00.000 GMT-0400,1.11481,1.12633,1.11411,1.12560,1276779438476.5625
06.09.2016 17:00:00.000 GMT-0400,1.12564,1.12716,1.12292,1.12397,1207140064453.125
07.09.2016 17:00:00.000 GMT-0400,1.12400,1.13272,1.12346,1.12604,1244158943847.6562
08.09.2016 17:00:00.000 GMT-0400,1.12608,1.12851,1.11988,1.12345,1205937800781.25
09.09.2016 17:00:00.000 GMT-0400,1.12345,1.12345,1.12345,1.12345,0
10.09.2016 17:00:00.000 GMT-0400,1.12345,1.12345,1.12345,1.12345,0
11.09.2016 17:00:00.000 GMT-0400,1.12383,1.12686,1.12105,1.12359,1227081750488.2812
12.09.2016 17:00:00.000 GMT-0400,1.12358,1.12604,1.12040,1.12214,1308629630859.375
13.09.2016 17:00:00.000 GMT-0400,1.12214,1.12743,1.12112,1.12520,1207790874023.4375
14.09.2016 17:00:00.000 GMT-0400,1.12525,1.12844,1.12192,1.12443,1101352575195.3125
15.09.2016 17:00:00.000 GMT-0400,1.12436,1.12506,1.11497,1.11592,1155878355468.75
16.09.2016 17:00:00.000 GMT-0400,1.11592,1.11592,1.11592,1.11592,0
17.09.2016 17:00:00.000 GMT-0400,1.11592,1.11592,1.11592,1.11592,0
18.09.2016 17:00:00.000 GMT-0400,1.11560,1.11979,1.11510,1.11760,1076058139648.4375
19.09.2016 17:00:00.000 GMT-0400,1.11760,1.12136,1.11502,1.11510,1120127542968.75
20.09.2016 17:00:00.000 GMT-0400,1.11510,1.11969,1.11233,1.11905,1306391599609.375
21.09.2016 17:00:00.000 GMT-0400,1.11905,1.12575,1.11850,1.12081,1407992330566.4062
22.09.2016 17:00:00.000 GMT-0400,1.12087,1.12407,1.11942,1.12285,1258129369628.9062
23.09.2016 17:00:00.000 GMT-0400,1.12285,1.12285,1.12285,1.12285,0
24.09.2016 17:00:00.000 GMT-0400,1.12285,1.12285,1.12285,1.12285,0
25.09.2016 17:00:00.000 GMT-0400,1.12306,1.12794,1.12213,1.12551,1230319712890.625
26.09.2016 17:00:00.000 GMT-0400,1.12549,1.12591,1.11912,1.12158,1285032407958.9844
27.09.2016 17:00:00.000 GMT-0400,1.12170,1.12371,1.11821,1.12177,1440550334228.5156
28.09.2016 17:00:00.000 GMT-0400,1.12180,1.12499,1.11970,1.12229,1342987442871.0938
29.09.2016 17:00:00.000 GMT-0400,1.12229,1.12509,1.11535,1.12434,1454995454101.5625
30.09.2016 17:00:00.000 GMT-0400,1.12434,1.12434,1.12434,1.12434,0
01.10.2016 17:00:00.000 GMT-0400,1.12434,1.12434,1.12434,1.12434,0
02.10.2016 17:00:00.000 GMT-0400,1.12328,1.12445,1.12053,1.12126,1124413009277.3438
03.10.2016 17:00:00.000 GMT-0400,1.12126,1.12392,1.11381,1.12054,1401004753417.9688
04.10.2016 17:00:00.000 GMT-0400,1.12054,1.12335,1.11898,1.12063,1229132408691.4062
05.10.2016 17:00:00.000 GMT-0400,1.12061,1.12128,1.11401,1.11521,1147198669189.4531
06.10.2016 17:00:00.000 GMT-0400,1.11521,1.12052,1.11046,1.12040,1283755965820.3125
07.10.2016 17:00:00.000 GMT-0400,1.12040,1.12040,1.12040,1.12040,0
08.10.2016 17:00:00.000 GMT-0400,1.12040,1.12040,1.12040,1.12040,0
09.10.2016 17:00:00.000 GMT-0400,1.11822,1.12039,1.11315,1.11399,988673698730.4688
10.10.2016 17:00:00.000 GMT-0400,1.11393,1.11426,1.10490,1.10545,1083075312500
11.10.2016 17:00:00.000 GMT-0400,1.10545,1.10681,1.10046,1.10073,1146750844482.4219
12.10.2016 17:00:00.000 GMT-0400,1.10077,1.10580,1.09856,1.10571,1029884508300.7812
13.10.2016 17:00:00.000 GMT-0400,1.10574,1.10591,1.09708,1.09722,1066060132568.3594
14.10.2016 17:00:00.000 GMT-0400,1.09722,1.09722,1.09722,1.09722,0
15.10.2016 17:00:00.000 GMT-0400,1.09722,1.09722,1.09722,1.09722,0
16.10.2016 17:00:00.000 GMT-0400,1.09697,1.10080,1.09640,1.10005,988994041992.1875
